"","partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check"
"1182","","R_21p0an5Aeqyljo0",29237405,"Man",100,403,2020-10-01 17:42:00,"email","Thursday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","n/a","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","n/a","Fair to both you and your partner","Neither satisfied nor dissatisfied","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","A little true about me","A little true about me","A little true about me","A little true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","",9,NA,NA,1,0,4,1,4,1,0,0
"1183","","R_21p0an5Aeqyljo0",29237405,"Man",100,178,2020-10-02 21:26:00,"email","Friday","Man",NA,"Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","N/A",1,NA,NA,1,0,5,1,5,1,0,0
"1184","","R_21p0an5Aeqyljo0",29237405,"Man",100,627,2020-10-03 17:45:00,"email","Saturday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","N/A","Slightly unfair to you","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","N/A",5,NA,NA,1,0,6,1,6,1,0,0
"1185","","R_21p0an5Aeqyljo0",29237405,"Man",100,144,2020-10-04 17:13:00,"email","Sunday","Man",NA,"Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","No","No","No","No","Yes","No","No","No","No","No","No","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat true about me","Mostly true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","N/A",7,NA,NA,1,0,7,1,7,1,0,0
"1186","","R_21p0an5Aeqyljo0",29237405,"Man",100,308,2020-10-05 19:08:00,"email","Monday","Woman",NA,"Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","N/a","Fair to both you and your partner","Neither satisfied nor dissatisfied","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","N/A",4,2020-09-28 18:05:00,7.04375,2,0,8,2,8,2,0,0
"1187","","R_21p0an5Aeqyljo0",29237405,"Man",100,436,2020-10-06 18:50:00,"email","Tuesday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","n/a","Pretty much fair to me","Somewhat satisfied","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","n/a","Pretty much fair to me","Somewhat satisfied","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","n/a",12,2020-09-29 18:03:00,7.03263888888889,2,0,9,2,9,2,0,0
"1188","","R_21p0an5Aeqyljo0",29237405,"Man",100,217,2020-10-07 18:30:00,"email","Wednesday","Man",NA,"Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","n/a","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","n/a","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","n/a",14,2020-09-30 20:19:00,6.92430555555556,2,0,10,2,10,2,0,0
"1189","","R_21p0an5Aeqyljo0",29237405,"Man",100,148,2020-10-08 18:32:00,"email","Thursday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","No","No","No","No","Yes","No","No","No","No","No","No","N/A","Fair to both you and your partner","Somewhat satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","N/A","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","A little true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","N/a",10,2020-10-01 17:42:00,7.03472222222222,2,0,11,2,11,2,0,0
"1190","","R_21p0an5Aeqyljo0",29237405,"Man",100,345,2020-10-09 19:41:00,"email","Friday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","No","n/a","Fair to both you and your partner","Somewhat satisfied","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","n/a","Fair to both you and your partner","Somewhat satisfied","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","A little true about me","A little true about me","A little true about me","A little true about me","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","n/a",2,2020-10-02 21:26:00,6.92708333333333,2,0,12,2,12,2,0,0
"1191","","R_21p0an5Aeqyljo0",29237405,"Man",100,360,2020-10-10 18:52:00,"email","Saturday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No⁷","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","A little true about me","A little true about me","A little true about me","A little true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",6,2020-10-03 17:45:00,7.04652777777778,2,0,13,2,13,2,0,0
"1192","","R_21p0an5Aeqyljo0",29237405,"Man",100,301,2020-10-11 18:03:00,"email","Sunday","Man",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Somewhat satisfied","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","",8,2020-10-04 17:13:00,7.03472222222222,2,0,14,2,14,2,0,0
"1193","","R_2E5VZ59kDTQNSoV",29251840,"",100,371,2020-09-28 23:18:00,"email","Monday","Man",NA,"Strongly agree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",3,NA,NA,1,0,1,1,1,1,0,0
"1194","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,241,2020-09-29 22:07:00,"email","Tuesday","Man",NA,"Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Pretty much fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",11,NA,NA,1,0,2,1,2,1,0,0
"1195","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,284,2020-09-30 20:00:00,"email","Wednesday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",13,NA,NA,1,0,3,1,3,1,0,0
"1196","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,270,2020-10-01 19:03:00,"email","Thursday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",9,NA,NA,1,0,4,1,4,1,0,0
"1197","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,319,2020-10-02 22:05:00,"email","Friday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",1,NA,NA,1,0,5,1,5,1,0,0
"1198","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,109,2020-10-03 22:01:00,"email","Saturday","Man",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A little true about me","A little true about me","A little true about me","A little true about me","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","None",5,NA,NA,1,0,6,1,6,1,0,0
"1199","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,182,2020-10-04 18:03:00,"email","Sunday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","None","Slightly unfair to you","Somewhat dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","I worked at my mother's house today so my girlfriend took care of house work today",7,NA,NA,1,0,7,1,7,1,0,0
"1200","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,256,2020-10-05 19:32:00,"email","Monday","Man",NA,"Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","Pretty much fair to me","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",4,2020-09-28 23:18:00,6.84305555555556,2,0,8,2,8,2,0,0
"1201","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,151,2020-10-06 17:19:00,"email","Tuesday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",12,2020-09-29 22:07:00,6.8,2,0,9,2,9,2,0,0
"1202","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,190,2020-10-07 18:56:00,"email","Wednesday","Man",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","Helped mom move into new house","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Helped mom move into new house ",14,2020-09-30 20:00:00,6.95555555555556,2,0,10,2,10,2,0,0
"1203","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,153,2020-10-08 19:19:00,"email","Thursday","Man",NA,"Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",10,2020-10-01 19:03:00,7.01111111111111,2,0,11,2,11,2,0,0
"1204","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,188,2020-10-09 20:00:00,"email","Friday","Man",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","NO ","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","NO ",2,2020-10-02 22:05:00,6.91319444444444,2,0,12,2,12,2,0,0
"1205","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,148,2020-10-10 19:32:00,"email","Saturday","Man",NA,"Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",6,2020-10-03 22:01:00,6.89652777777778,2,0,13,2,13,2,0,0
"1206","","R_2E5VZ59kDTQNSoV",29251840,"Man",100,134,2020-10-11 17:18:00,"email","Sunday","Man",NA,"Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","","","","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","Pretty much fair to me","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",8,2020-10-04 18:03:00,6.96875,2,0,14,2,14,2,0,0
"1207","","R_3PdWsKfXECtbJrk",29251840,"",100,364,2020-09-28 19:34:00,"email","Monday","Woman",NA,"Strongly agree","Somewhat disagree","Somewhat agree","","","","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No",NA,"Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","My partner lost his job and I work at home part time so the financials are affecting us both and I can see it's wearing on our attitudes.",3,NA,NA,1,0,1,1,1,1,0,0
"1208","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,352,2020-09-29 17:51:00,"email","Tuesday","Woman",NA,"Strongly agree","Strongly disagree","Somewhat agree","","","","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Grocery shopped for my very ill mother","Slightly unfair to you","Somewhat dissatisfied","","","","","","","","","","","","","","","","","","","","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","A little true about me","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","I could've used my partners help alot more today when I came home with groceries and had to carry them all in by myself so my partner could run their own errands.",11,NA,NA,1,0,2,1,2,1,0,0
"1209","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,206,2020-09-30 17:38:00,"email","Wednesday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","Took care of I'll mother","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Today was a good day",13,NA,NA,1,0,3,1,3,1,0,0
"1210","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,218,2020-10-01 17:23:00,"email","Thursday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","None ","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","None",9,NA,NA,1,0,4,1,4,1,0,0
"1211","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,207,2020-10-02 22:00:00,"email","Friday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Somewhat disagree","","","","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","None","Fair to both you and your partner","Somewhat satisfied","","","","","","","","","","","","","","","","","","","","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","N9ne",1,NA,NA,1,0,5,1,5,1,0,0
"1212","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,178,2020-10-03 18:46:00,"email","Saturday","Woman",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","","","","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","None","Slightly unfair to you","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","None",5,NA,NA,1,0,6,1,6,1,0,0
"1213","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,183,2020-10-04 18:00:00,"email","Sunday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Somewhat agree","","","","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","A little true about me","A little true about me","A little true about me","A little true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","I did a bit more work today because my partner had to help his mother move into a new house.",7,NA,NA,1,0,7,1,7,1,0,0
"1214","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,252,2020-10-05 18:55:00,"email","Monday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","No","took mother to doctor appointments","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","I was gone for most of the day with taking my mother to her doctor appointments. My partner did not do much house work nor did my partner do the dishes as they should have, i did them when I got home. But my partner did making dinner for themself.",4,2020-09-28 19:34:00,6.97291666666667,2,0,8,2,8,2,0,0
"1215","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,164,2020-10-06 17:14:00,"email","Tuesday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","","","","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","No","None","Fair to both you and your partner","Very satisfied","","","","","","","","","","","","","","","","","","","","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","None",12,2020-09-29 17:51:00,6.97430555555556,2,0,9,2,9,2,0,0
"1216","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,173,2020-10-07 17:38:00,"email","Wednesday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","","","","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","I Gave our dog a haircut at home ",14,2020-09-30 17:38:00,7,2,0,10,2,10,2,0,0
"1217","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,221,2020-10-08 17:19:00,"email","Thursday","Woman",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","","","","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","None","Slightly unfair to you","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","I was the lazy one today. My partner did most of the housework today",10,2020-10-01 17:23:00,6.99722222222222,2,0,11,2,11,2,0,0
"1218","","R_3PdWsKfXECtbJrk",29251840,"Woman",100,249,2020-10-09 17:10:00,"email","Friday","Woman",NA,"Somewhat agree","Strongly disagree","Somewhat agree","","","","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","Reorganized stuff that.was long over do","Fair to both you and your partner","Neither satisfied nor dissatisfied","","","","","","","","","","","","","","","","","","","","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly agree","I was so busy trying to get caught up on chores that i put off long enough but so much kept getting me distracted.",2,2020-10-02 22:00:00,6.79861111111111,2,0,12,2,12,2,0,0
